id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40343199,Modern apartment in Vasastan,68094518,Olga,,Norrmalms,59.34639,18.03454,Entire home/apt,1000,4,12,2021-10-08,0.39,1,0,6,
40344034,Apartment Old town,311778372,CC Living,,Södermalms,59.3232,18.06765,Entire home/apt,1809,2,119,2022-06-15,3.80,12,116,65,
40397787,Charming flat in old house close to Stockholm City,240374835,Elin,,Hägersten-Liljeholmens,59.301,17.96328,Entire home/apt,1907,3,0,,,2,142,0,
40409919,Top floor apartment near green areas and city,4004626,Emil,,Kungsholmens,59.33282,18.02935,Entire home/apt,2476,2,6,2022-05-16,0.29,1,224,5,
40418388,*SOFO Lavish Gem in Top location w 2BR*,60382478,Elias,,Södermalms,59.31349,18.07606,Entire home/apt,2890,1,91,2022-06-20,3.25,41,291,47,
40419926,Cosy single room with shared bathroom in the corridor,260094228,Clara,,Södermalms,59.31894,18.06008,Private room,990,1,4,2020-02-23,0.13,8,1,0,
40450649,#17 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.3343,18.02556,Entire home/apt,929,2,97,2022-06-22,3.19,20,304,45,
40459005,Beautiful twin room with shared bathroom in the corridor,260094228,Clara,,Södermalms,59.31972,18.05856,Private room,1090,1,6,2022-05-07,0.21,8,1,2,
40459072,Spacious triple room with shared bathroom in the corridor,260094228,Clara,,Södermalms,59.31973,18.05824,Private room,1090,1,0,,,8,1,0,
40459575,"Ground floor, single room with private bathroom",260094228,Clara,,Södermalms,59.31918,18.05997,Private room,1251,1,4,2022-05-16,0.13,8,0,2,
40459643,"Ground floor, twin room private bathroom, located across the court yard",260094228,Clara,,Södermalms,59.31888,18.06026,Private room,1490,1,0,,,8,2,0,
40459780,Cosy single room with private bathroom,260094228,Clara,,Södermalms,59.31951,18.0602,Private room,1490,1,0,,,8,0,0,
40459858,"Large quadruple room, private bathroom",260094228,Clara,,Södermalms,59.31796,18.05801,Private room,1690,1,0,,,8,2,0,
40459957,Beautiful twin room with private bathroom,260094228,Clara,,Södermalms,59.31823,18.05816,Private room,1490,1,0,,,8,200,0,
40484876,Charming aprtm for 2 in central Stockholm.,313352173,Elena,,Östermalms,59.34879,18.06629,Entire home/apt,550,1,9,2020-11-08,0.29,1,0,0,
40487853,Nice family townhouse close to the city.,4551172,Madeleine,,Hägersten-Liljeholmens,59.30675,18.00824,Entire home/apt,1500,2,0,,,1,0,0,
40502164,Nybyggt studiohus med hög standard i lugnt område,56161001,Stefan,,Älvsjö,59.27634,17.99132,Entire home/apt,400,2,7,2020-06-30,0.23,1,0,0,
40528768,Apartment in the heart of trendy Södermalm.,1027549,William,,Södermalms,59.31273,18.07799,Entire home/apt,1329,1,68,2022-06-22,2.41,21,309,53,
40574405,# 18 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33255,18.02371,Entire home/apt,1047,2,105,2022-06-22,3.46,20,312,42,
40585049,Family Room @ Stockholm Hostel (Windowless),259019701,Marius,,Kungsholmens,59.33489,18.03193,Private room,1669,1,7,2022-04-18,0.23,6,316,2,
40586163,Classic Twin Room @ Stockholm Hostel,259019701,Marius,,Kungsholmens,59.33497,18.032,Private room,1249,1,128,2022-06-10,4.23,6,185,103,
40639770,Cozy tiny house near Globen-The Swedish experience,315122535,Sissy,,Enskede-Årsta-Vantörs,59.29091,18.06801,Entire home/apt,754,2,15,2022-06-21,0.51,3,11,13,
40655077,5★ sunny apartment 15 minutes from city center,220860397,Sofia,,Hägersten-Liljeholmens,59.30816,17.99461,Entire home/apt,990,14,5,2021-10-27,0.17,5,0,3,
40672203,Unique attic apartment in the heart of Södermalm,2336770,Graham,,Södermalms,59.31845,18.06881,Entire home/apt,1650,5,5,2021-10-06,0.16,1,0,1,
40685438,Nya studios - The Studio Hotel,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.399,17.95369,Entire home/apt,921,7,10,2022-04-15,0.35,19,157,7,
40689811,Mysigt rum i Skanstull,62884716,Pernilla,,Södermalms,59.30597,18.07651,Private room,2000,1,2,2021-11-30,0.07,7,180,1,
40700651,Cozy apartment in the central of Stockholm,49847614,Ida,,Södermalms,59.3173,18.03581,Entire home/apt,1000,7,0,,,1,0,0,
40702119,Modern Central Apt in Södermalm,305763663,Caroline,,Södermalms,59.31686,18.0538,Entire home/apt,778,2,42,2022-06-20,1.75,2,98,31,
40755197,Tiny house in Stockholm - The Swedish experience!,315122535,Sissy,,Enskede-Årsta-Vantörs,59.29132,18.07008,Entire home/apt,1337,2,22,2021-11-08,0.73,3,8,8,
40776012,Edgy and Modern Apartment - Newly Renovated,22876006,Hedvig,,Norrmalms,59.33669,18.06827,Entire home/apt,1713,10,3,2021-07-20,0.10,72,9,1,
40777283,Cozy studio near Globen - The Swedish experience,315122535,Sissy,,Enskede-Årsta-Vantörs,59.29334,18.06947,Entire home/apt,680,2,19,2020-10-27,0.62,3,0,0,
40783719,"Newly renovated apartment, balcony",1459051,Beatriz,,Enskede-Årsta-Vantörs,59.28915,18.06992,Entire home/apt,1000,5,0,,,2,189,0,
40790164,New built Apartment in south side of Sthlm,80854338,David,,Hägersten-Liljeholmens,59.296,18.01122,Entire home/apt,720,5,35,2022-04-21,1.24,1,3,13,
40813268,Populärt hyresobjekt ledigt,308873396,Jeanette,,Bromma,59.34562,17.96361,Private room,250,1,3,2021-02-13,0.12,1,226,0,
40814875,"Cosy, private studio near Stockholm city",290171033,Malin,,Älvsjö,59.26621,17.9797,Entire home/apt,695,2,43,2022-06-18,1.44,1,93,16,
40827683,"Rymlig lägenhet ca 50 kvm. Sovrum, kök och badrum.",141568713,Halvard,,Bromma,59.34272,17.94652,Entire home/apt,499,1,2,2021-06-27,0.07,1,22,1,
40830201,Gröndal/liljeholmen,317621159,Alireza,,Hägersten-Liljeholmens,59.31473,17.9982,Entire home/apt,800,3,4,2021-12-31,0.39,1,0,4,
40839284,Room in Modern Townhouse in Farsta Strand,376804,Björn,,Farsta,59.23551,18.08839,Private room,595,2,5,2022-06-19,0.24,2,74,4,
40850606,Oas mitt i naturen,83634572,Alexandra,,Bromma,59.34438,17.87534,Private room,550,2,0,,,1,180,0,
40857805,CozyWarhol,318023749,Maria,,Kungsholmens,59.33113,18.02746,Entire home/apt,700,3,19,2022-04-18,0.63,1,0,11,
40867254,# 4 Studiolägenhet utan fönster(no window),8098890,Robin,,Kungsholmens,59.33442,18.02443,Entire home/apt,1047,1,81,2022-06-20,2.71,20,322,47,
40867414,Nyrenoverad lägenhet nära både natur och city,1241870,Anneli,,Bromma,59.33344,17.96139,Entire home/apt,750,2,18,2022-06-19,0.85,1,39,9,
40877826,# 5 Studiolägenhet,8098890,Robin,,Kungsholmens,59.33257,18.02428,Entire home/apt,1109,2,110,2022-06-19,3.60,20,288,54,
40878305,# 6 Studiolägenhet,8098890,Robin,,Kungsholmens,59.33314,18.02358,Entire home/apt,1181,2,60,2022-06-19,1.97,20,312,33,
40891920,Super fresh flat 22 sqm in central Stockholm,318472479,Karoline,,Södermalms,59.3172,18.05428,Entire home/apt,600,2,2,2021-03-09,0.07,1,0,0,
40903750,Älvsjö villa,212580471,Lars,,Älvsjö,59.27695,17.99118,Entire home/apt,850,2,1,2020-03-10,0.04,1,112,0,
40936156,Cozy studio with a fantastic view of Stockholm,317342347,Elisabeth,,Hägersten-Liljeholmens,59.30673,18.02242,Entire home/apt,1086,2,17,2022-06-19,0.56,1,124,8,
40947616,Double Bed Room @ Stockholm Hostel (Windowless),259019701,Marius,,Kungsholmens,59.33617,18.03203,Private room,1190,1,65,2022-06-03,2.75,6,363,63,
40997500,Studio close to city center,112909002,Ingeborg,,Farsta,59.26802,18.08962,Private room,320,90,4,2022-01-31,0.16,2,43,2,
41097077,Unique and modern studio apartment,189676186,Jonas,,Södermalms,59.31957,18.06492,Entire home/apt,1514,2,8,2022-06-21,0.27,1,73,5,
41118484,Perfect Apartment in Top Location Östermalm,291398508,Tim,,Östermalms,59.33658,18.08683,Entire home/apt,1921,3,77,2022-06-05,2.60,2,66,48,
41120489,Room close to Kista Centrum(Gallery),1261494,Marcelo,,Rinkeby-Tensta,59.40806,17.93745,Private room,237,14,4,2021-09-20,0.15,1,151,2,
41127803,Nyrenoverat rum i villa för 1 person (Älvsjö) #1,43610540,Erik,,Älvsjö,59.27266,17.98456,Private room,250,14,7,2022-05-15,0.32,3,54,2,
41128930,Nyrenoverat för 1 person i södra Stockholm #3,43610540,Erik,,Älvsjö,59.27307,17.98429,Private room,260,14,1,2020-04-01,0.04,3,40,0,
41182636,Södermalm/Hornstull,322923076,Seyed,,Södermalms,59.31594,18.03055,Entire home/apt,406,2,0,,,1,144,0,
41207884,"Lovely apt: near subway, National Reserve & Sth C",236463350,Erica,,Skarpnäcks,59.28206,18.12172,Entire home/apt,1150,2,16,2022-06-21,1.51,1,324,16,
41220827,Newly Refurbished Flat close to Old Town,81806054,Pär & Regina,,Södermalms,59.31874,18.05871,Entire home/apt,1124,1,66,2022-06-09,2.24,3,4,56,
41225838,Private room in Stockholm,173329506,Mehedi,,Rinkeby-Tensta,59.41535,17.91247,Private room,500,2,2,2020-08-10,0.07,1,0,0,
41280257,Small apartment in central Stockholm,5866335,Per J,,Södermalms,59.31979,18.05931,Entire home/apt,1061,4,10,2022-03-25,0.34,2,3,7,
41334527,Cozy 1 bedroom apartment,10894261,Maria,,Södermalms,59.31692,18.03662,Entire home/apt,890,2,0,,,1,40,0,
41340524,Spacious room in central Stockholm!,6207928,Maria Ana,,Kungsholmens,59.32767,18.04205,Private room,1200,2,10,2022-06-05,0.34,3,18,9,
41348506,Cozy room kitchen and bathroom. central Stockholm,324292619,Susan,,Kungsholmens,59.33261,18.04901,Entire home/apt,1500,2,0,,,2,0,0,
41353827,Quiet apartment inside city with high standard,151359929,Måns,,Södermalms,59.30984,18.05607,Entire home/apt,1300,2,8,2022-05-29,0.39,1,0,7,
41389973,5★ large sunny modern home in Stockholm - value!,220860397,Sofia,,Enskede-Årsta-Vantörs,59.29986,18.06547,Entire home/apt,990,2,4,2020-05-01,0.14,5,0,0,
41395789,Cosy and beautiful apartment at top location 54m2,50935966,Lina,,Östermalms,59.33358,18.08751,Entire home/apt,1500,2,1,2020-06-07,0.04,1,0,0,
41401368,Beautiful duplex/two story apartment,44856572,Gabriel & Mona,,Hägersten-Liljeholmens,59.30386,18.00885,Entire home/apt,2400,2,6,2022-06-05,0.53,1,154,6,
41414751,Bright studio in the middle of Stockholm City,13333231,Maryam,,Kungsholmens,59.33498,18.02645,Entire home/apt,700,30,19,2022-02-27,0.80,1,5,13,
41422934,Hängmattan,313109193,Lorenzo,,Södermalms,59.3108,18.07853,Private room,495,1,2,2020-02-09,0.07,2,0,0,
41452663,Roomy apartment i Central Stockholm,115053576,Jesper,,Södermalms,59.31092,18.0658,Entire home/apt,1505,4,1,2020-01-14,0.03,1,0,0,
41460185,"Ericsson Globe/Tele2 - city close
house beside sub",65225221,Eva,,Enskede-Årsta-Vantörs,59.28707,18.09187,Private room,509,5,3,2021-08-01,0.10,3,72,1,
41477304,"Enskede, 15 minute to T-centralen",215409555,Nour,,Enskede-Årsta-Vantörs,59.27284,18.05142,Entire home/apt,545,7,19,2022-03-20,0.64,1,0,6,
41494712,8 min. from Slussen - 3 beds - Midsommarkransen,123924512,Anna Maria,,Hägersten-Liljeholmens,59.30128,18.01123,Entire home/apt,890,1,1,2021-02-08,0.06,2,0,0,
41545634,APT in Hagastaden close to Karolinska/St Eriksplan,38164866,Christian,,Norrmalms,59.34949,18.03751,Entire home/apt,700,1,4,2022-02-06,0.14,1,0,3,
41579104,Modern and bright aparatment two minutes to subway,22834819,Wendela,,Enskede-Årsta-Vantörs,59.26408,18.01599,Entire home/apt,750,3,3,2021-06-30,0.10,1,0,1,
41587425,"Sommarhus på ö,skyddat läge,bastu,egen badbrygga",327775948,Maria,,Hässelby-Vällingby,59.36458,17.80272,Entire home/apt,2900,7,3,2021-07-31,0.13,1,319,1,
41602184,Family studios with kitchen at The Studio Hotel,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.39902,17.95205,Entire home/apt,1050,7,10,2021-08-28,0.35,19,80,4,
41602670,Long-stay apartments at The Studio Hotel Kista,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.40055,17.95176,Entire home/apt,850,7,9,2022-06-08,0.31,19,153,7,
41602833,Long-stay rooms at The Studio Hotel Kista,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.3992,17.95358,Entire home/apt,850,7,10,2021-11-01,0.38,19,163,3,
41651640,Light and spacious apartment in a great location!,328629785,Lina,,Östermalms,59.34663,18.07032,Entire home/apt,1764,2,6,2022-01-08,0.21,1,38,5,
41651986,Apartment with amazing view- Kungsholmen Stockholm,42469382,Tina,,Kungsholmens,59.33644,18.0206,Entire home/apt,1200,10,0,,,1,77,0,
41656195,The end unit town house,1090811,Dejan,,Skarpnäcks,59.27368,18.11333,Entire home/apt,1200,5,1,2021-07-24,0.09,1,19,1,
41656401,Fristående stuga med Bullerby-känsla nära t-bana!,328688629,Ingela,,Spånga-Tensta,59.38386,17.92379,Entire home/apt,400,1,59,2022-05-20,2.11,1,0,32,
41664216,Cheap private bedroom 10mins fr Älvsjö Congress,175918815,Trang-Anh,,Älvsjö,59.28545,18.00603,Private room,175,1,3,2020-12-02,0.11,1,0,0,
41740665,Rum i Radhus,329637768,Reza,,Hässelby-Vällingby,59.38088,17.83881,Private room,200,180,0,,,1,365,0,
41791035,Near Globen and Stockholm City,328388188,Mariah,,Skarpnäcks,59.29689,18.09117,Private room,521,31,0,,,1,66,0,
41792637,Epic 3BR with stunning view in fabulous Fredhäll,10983437,Stefan,,Kungsholmens,59.33097,17.99789,Entire home/apt,3995,3,0,,,1,2,0,
41807343,Central fin belägen läghenhet i fin ömråde,293904748,Gabriel Pavon,,Kungsholmens,59.33521,18.01033,Private room,500,2,35,2022-06-05,3.01,1,300,35,
41818495,SAFE CORNER,192526339,Mutonyi,,Enskede-Årsta-Vantörs,59.26627,18.01579,Private room,400,1,0,,,2,125,0,
41828251,Room for two in the most beautiful house!,24148613,Caisa,,Hägersten-Liljeholmens,59.30387,17.96244,Private room,350,1,5,2020-03-08,0.17,1,0,0,
41832445,Sunny rooftop apartment in fantastic location 2 BR,220860397,Sofia,,Södermalms,59.31731,18.03659,Entire home/apt,12000,1,3,2020-02-15,0.10,5,22,0,
41850547,Safe corner,192526339,Mutonyi,,Enskede-Årsta-Vantörs,59.2673,18.01363,Private room,400,1,3,2020-11-02,0.10,2,144,0,
41876526,Sofo apartment close to Medborgarplatsen,22876006,Hedvig,,Södermalms,59.31369,18.07625,Entire home/apt,1443,3,32,2022-06-18,1.27,72,310,10,
41879964,2 rooms apt close to city and water,39502179,Richard,,Hägersten-Liljeholmens,59.30418,18.01138,Entire home/apt,800,2,3,2021-07-28,0.26,2,0,3,
41896424,Modern Scandinavian Apt. *Top Location*,60382478,Elias,,Södermalms,59.31286,18.07608,Entire home/apt,2852,2,68,2022-06-15,2.39,41,307,46,
41897493,Beautiful apartment with a spectacular view,22876006,Hedvig,,Östermalms,59.32312,18.10011,Entire home/apt,2135,3,58,2022-06-23,2.03,72,289,35,
41921779,"Villa in Mälarhöjden, Stockholm. Close to city.",18723286,Susan,,Hägersten-Liljeholmens,59.29031,17.95285,Entire home/apt,2500,6,0,,,1,38,0,
41923243,Cozy apartment with balcony in the heart of Söder,47191228,Mathieu,,Södermalms,59.31172,18.06854,Entire home/apt,750,4,2,2020-10-21,0.07,1,0,0,
41935695,"In the heart of Södermalm, Götgatsbacken",331796710,Johanna,,Södermalms,59.31718,18.07325,Entire home/apt,3800,3,1,2020-07-27,0.04,1,0,0,
42014205,Villa med Södermalm och City runt hörnet!,332892506,Stefan,,Hägersten-Liljeholmens,59.29387,17.99248,Entire home/apt,2500,3,4,2022-06-18,0.36,1,0,4,
42047058,"Spacious house in a safe and cosy area, near beach",37162633,Niklas,,Hässelby-Vällingby,59.38987,17.80421,Entire home/apt,2514,4,0,,,1,184,0,
42053479,Top floor apartment close to Globen and Skanstull,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.29594,18.08472,Entire home/apt,1352,3,46,2022-06-21,1.70,72,319,23,
42054271,Charming flat close to Södermalm,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.29594,18.08472,Entire home/apt,1272,3,27,2022-06-21,0.96,72,346,3,
42054883,Beautiful flat with private terrace close to Globen,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.295944,18.084717,Entire home/apt,1370,2,41,2022-06-19,1.42,72,340,26,
42078679,Welcome home,46703065,Uche,,Enskede-Årsta-Vantörs,59.26404,18.01126,Private room,362,2,25,2022-06-18,0.88,2,326,20,
42090999,Vasastan,190303534,Anna,,Östermalms,59.34955,18.06159,Entire home/apt,1000,7,0,,,1,314,0,
42095200,Fantastisk Lägenhet I hammarby Sjöstad,62884716,Pernilla,,Södermalms,59.30646,18.10936,Private room,1571,2,0,,,7,149,0,
42110572,Modern apartment In Central Stockholm with park view,22876006,Hedvig,,Södermalms,59.30923,18.08719,Entire home/apt,1805,3,28,2021-10-25,1.06,72,0,14,
42128907,Modern and Chic Studio w. Best Location in Town,60382478,Elias,,Södermalms,59.31683,18.06707,Entire home/apt,1593,3,92,2022-06-21,3.23,41,307,53,
42129282,Cozy Renovated Studio in Trendy Neighbourhood,60382478,Elias,,Södermalms,59.31616,18.06637,Entire home/apt,1079,3,88,2022-06-22,3.07,41,358,51,
42149803,Sparkling newly built house close to city & nature,220860397,Sofia,,Enskede-Årsta-Vantörs,59.27249,18.02992,Entire home/apt,1443,2,3,2022-06-06,0.12,5,34,1,
42166272,Exclusive flat with terrace at prime location,246774863,Veronica,,Kungsholmens,59.33256,18.04774,Entire home/apt,1800,3,12,2022-06-06,0.48,1,3,11,
42184728,Unikt 60-tals radhus med närhet till allt.,111971176,Oliver,,Farsta,59.24917,18.09323,Entire home/apt,2071,5,0,,,1,38,0,
42220730,Uthyres av ett jättemysigt rum,326715313,Mariela,,Farsta,59.23871,18.101,Private room,500,1,0,,,1,180,0,
42239883,12 minutes to city center. 2.5 rooms w balcony.,130871118,Per-Robin,,Enskede-Årsta-Vantörs,59.29651,18.04631,Entire home/apt,691,14,6,2022-03-03,0.27,1,110,4,
42244042,Cozy room 15 mins from the City Center!,2722006,Sibelle,,Hägersten-Liljeholmens,59.29193,17.96378,Private room,700,2,0,,,1,0,0,
42294606,Beutiful Residence,98254434,Robert O Yasmin,,Södermalms,59.32513,18.07517,Entire home/apt,2393,2,102,2022-06-14,3.59,4,285,53,
42307027,Anas place,5706683,Ana,,Södermalms,59.31644,18.04606,Entire home/apt,999,1,2,2020-03-10,0.07,1,0,0,
42308771,A Cosy studio close to City center,28543933,Jelena,,Enskede-Årsta-Vantörs,59.30123,18.03804,Entire home/apt,750,2,3,2022-01-02,0.42,1,0,3,
42308883,"Lyxig, barnvänlig funkisvilla med grymt läge",335531098,Stina,,Spånga-Tensta,59.3737,17.90736,Entire home/apt,2500,7,0,,,1,189,0,
42392108,Small room in big house,6173224,Monica,,Rinkeby-Tensta,59.38537,17.92266,Private room,98,60,2,2020-09-30,0.07,3,107,0,
42401918,Supermysig lght nära Globen & Tele2 Arena,337449630,Anna,,Enskede-Årsta-Vantörs,59.28327,18.08866,Private room,800,2,1,2020-03-15,0.04,1,352,0,
42419302,Modern flat in heart of Södermalm,944079,Lisa,,Södermalms,59.31636,18.06049,Entire home/apt,1850,1,3,2022-06-19,3,1,35,3,
42423760,Best Located 1BR Flat w. Balcony in Södermalm,60382478,Elias,,Södermalms,59.31387,18.09009,Entire home/apt,1972,3,70,2022-06-22,2.80,41,300,47,
42425414,Vindsvåning i centrala Stockholm,28212757,Jessica,,Norrmalms,59.34148,18.06455,Entire home/apt,2300,10,0,,,1,0,0,
42455869,Spacious modern flat with rooftop terrace!,145492037,Linnea,,Kungsholmens,59.32356,17.9917,Entire home/apt,5000,1,1,2020-02-24,0.04,1,178,0,
42468588,Mysigt och trevligt ställe,54183630,Nana,,Älvsjö,59.28865,17.99905,Private room,395,2,0,,,1,53,0,
42470461,Apartment by downtown & nature,116498585,Evangelia,,Hägersten-Liljeholmens,59.30657,18.0237,Entire home/apt,1009,3,0,,,1,1,0,
42473362,Townhouse in a picturesque area of Stockholm,327775790,Jonas,,Bromma,59.32075,17.9536,Entire home/apt,1950,7,0,,,1,113,0,
42480887,"Room in Stockholm, Calm & safe area near the City!",91594564,Fredrik,,Farsta,59.26088,18.07663,Private room,296,28,6,2022-06-12,0.30,3,92,4,
42481807,Great location in Stockholm (SoFo/Södermalm area),62716678,Magnus,,Södermalms,59.30955,18.08369,Entire home/apt,1166,1,7,2022-05-01,0.79,1,0,7,
42487435,A cosy room in central Stockholm,299562213,Ewelina,,Norrmalms,59.34596,18.05141,Private room,570,1,52,2022-06-17,4.12,1,126,51,
42521990,Room for rent. 15 min from Södermalm.,315933904,Sandra,,Hägersten-Liljeholmens,59.29171,17.95337,Private room,800,2,2,2020-09-02,0.07,3,89,0,
42536402,Central cosy studio,324509110,Sam,,Kungsholmens,59.33035,18.04503,Entire home/apt,1000,5,15,2022-06-17,0.98,1,0,9,
42540252,"Large, stylish apartment in Central Stockholm",338836215,Melissa,,Norrmalms,59.34792,18.0497,Entire home/apt,2800,2,7,2022-05-15,0.31,1,2,4,
42558083,"Perfect Apartment in Kungsholmen, 100m from beach",291398508,Tim,,Kungsholmens,59.34075,18.00941,Entire home/apt,1329,2,45,2022-06-14,1.61,2,83,35,
42560340,Cozy Globen apartment in calm area close to Söder,37789244,Franklin,,Enskede-Årsta-Vantörs,59.29566,18.0752,Entire home/apt,958,5,1,2020-03-07,0.04,1,0,0,
42629498,"Rum mycket nära T-bana, centrum och natur",5426620,Bo,,Skarpnäcks,59.27707,18.13432,Private room,550,30,0,,,4,88,0,
42630316,In Lärkstan with a view,334064411,Jenny,,Östermalms,59.34405,18.06868,Entire home/apt,2500,7,0,,,1,125,0,
42633396,"Wonderful, family friendly house in Stockholm",339636127,Cecilia,,Älvsjö,59.27503,17.97394,Entire home/apt,3000,2,7,2021-06-23,0.30,1,0,0,
42650351,Newly renovated room for one person (room #4),43610540,Erik,,Älvsjö,59.27313,17.98428,Private room,250,14,8,2022-06-01,0.34,3,75,5,
42659655,"Martin's apt with balcony, close to metro & city",2877752,Martin,,Hägersten-Liljeholmens,59.30765,17.99767,Entire home/apt,700,1,1,2020-08-08,0.04,2,0,0,
42660887,Modern apartment near Stockholmsmässan,339854728,Danne,,Älvsjö,59.27762,18.01135,Entire home/apt,401,3,8,2022-06-19,1.38,1,23,8,
42662861,Wonderful apartment with balcony close to Globen,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.29594,18.08472,Entire home/apt,1370,3,35,2022-06-19,1.38,72,313,17,
42669584,Long-term rent of a room in a 4-bed apartment.,80107474,Abdi,,Farsta,59.24403,18.08323,Private room,540,1,8,2021-08-29,0.28,2,359,1,
42680968,Spacious and Bright 3BR Home in Södermalm,16683151,Olof,,Södermalms,59.31107,18.06038,Entire home/apt,1779,3,17,2021-08-14,0.68,17,153,5,
42681695,Longstay Rental in the heart of Stockholm,9700667,Guven,,Södermalms,59.31449,18.09085,Entire home/apt,1257,1,30,2022-06-13,1.16,1,1,12,
42690881,2 Rooms (max 4 people) in shared flat.,315933904,Sandra,,Hägersten-Liljeholmens,59.29116,17.95128,Private room,1000,3,0,,,3,89,0,
42702620,Fint Radhus mitt i Örbys lugna villaområde,118513722,Jennie,,Enskede-Årsta-Vantörs,59.26969,18.02559,Entire home/apt,1457,3,2,2021-08-16,0.18,1,16,2,
42723864,Top Floor - Central - Stockholm,340301611,Daniel,,Södermalms,59.31884,18.05179,Entire home/apt,1600,4,0,,,1,0,0,
42726154,Studio apartment in Södermalm,274474494,ApartDirect,,Södermalms,59.31533,18.06334,Entire home/apt,765,30,1,2021-02-04,0.06,2,43,0,
42784546,Healing Camp - Mind & Body,62884716,Pernilla,,Hässelby-Vällingby,59.39203,17.77311,Private room,3900,1,0,,,7,173,0,
42789164,Cozy apartment a short ride from the T-central!,33557903,Malin,,Farsta,59.25703,18.08162,Entire home/apt,770,2,2,2021-12-14,0.10,1,73,1,
42790441,Room in spacius flat. 15 min from Södermalm!,315933904,Sandra,,Hägersten-Liljeholmens,59.29029,17.95318,Private room,800,2,0,,,3,89,0,
42824363,Twin Room @ Stockholm Hostel (Windowless),259019701,Marius,,Kungsholmens,59.33633,18.03009,Private room,1060,1,79,2022-06-08,3.87,6,361,78,
42825028,Quadruple Room @ Stockholm Hostel (Windowless),259019701,Marius,,Kungsholmens,59.335,18.02989,Private room,1212,1,43,2022-06-08,1.90,6,357,35,
42827758,Beautiful artsy apartment in trendy Hornstull,48842662,Olivia,,Södermalms,59.31549,18.02903,Entire home/apt,1500,2,1,2022-06-13,1,1,19,1,
42870218,Apartments in perfect conditions,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.40104,17.95177,Entire home/apt,850,7,1,2020-08-16,0.04,19,171,0,
42870360,Family studio in perfect conditions,288322368,Studio Hotel Kista,,Rinkeby-Tensta,59.39888,17.95354,Entire home/apt,1050,6,8,2022-04-15,0.33,19,75,4,
42871858,4. Old Town Studio,325886610,Old Town Studio,,Södermalms,59.32269,18.07039,Entire home/apt,927,1,163,2022-06-04,6.26,4,269,82,
42880452,熊熊家的小窝,341445444,熊熊,,Skärholmens,59.28869,17.92591,Shared room,606,1,0,,,1,365,0,
42920494,Long stay in a Central located Hotel in Stockholm,116044429,Guven,,Norrmalms,59.33658,18.05251,Private room,664,1,8,2022-03-23,0.29,8,1,4,
43012846,Brommavik Hotel,310620582,Brommavik Hotel,,Bromma,59.35951,17.96011,Hotel room,0,1,0,,,1,0,0,
43029788,Stay in a Junior Suite room in Stockholm,116044429,Guven,,Norrmalms,59.33836,18.05442,Private room,2758,1,2,2021-03-29,0.10,8,215,0,
43031509,Beautiful newly renovated flat in Södermalm,22876006,Hedvig,,Södermalms,59.30902,18.08734,Entire home/apt,2557,3,69,2022-06-05,2.63,72,325,39,
43033836,Modern Spacious 5BR Home,342498674,Lauren,,Kungsholmens,59.32152,17.99198,Entire home/apt,5293,5,0,,,1,351,0,
43057092,Modern apartment 5 min from Södermalm,12575400,Malin,,Skarpnäcks,59.29537,18.09293,Entire home/apt,500,3,2,2021-08-02,0.09,1,0,1,
43068698,Lägenhet nära stan,226893858,Jef,,Hägersten-Liljeholmens,59.29737,17.98003,Entire home/apt,800,1,0,,,1,0,0,
43084694,Small gem in lively Södermalm,342933547,Joanna,,Södermalms,59.31558,18.09036,Entire home/apt,500,90,6,2022-01-31,0.28,1,0,3,
43109593,Bright 1-bedroom apt with balcony,22876006,Hedvig,,Enskede-Årsta-Vantörs,59.29475,18.08416,Entire home/apt,1664,3,28,2022-05-27,1.04,72,294,19,
43130314,Cozy Studio in trendy Neighborhood,16683151,Olof,,Södermalms,59.31359,18.09041,Entire home/apt,1458,3,96,2022-06-19,3.71,17,318,56,
43162878,"Nice apartments in SoFo, 61sqm",240767680,Julius Apartment,,Södermalms,59.31417,18.08263,Entire home/apt,600,2,3,2021-12-16,0.12,11,0,2,
43232688,Centralt med bra kommunikationer,109009000,Katrin,,Enskede-Årsta-Vantörs,59.29599,18.04224,Private room,6500,30,0,,,1,180,0,
43259150,Cozy apartment near the beach,7584177,Emma,,Hässelby-Vällingby,59.36389,17.82173,Entire home/apt,899,1,0,,,1,81,0,
43332340,An Exclusive Penthouse with spectacular view,22876006,Hedvig,,Östermalms,59.32257,18.09906,Entire home/apt,2896,4,24,2022-06-15,1.95,72,295,23,
